sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,asv,rank,identity_percentage,evalue,kingdom,phylum,freshwater_only,motu_pa,location_name,year,extraction_blank,library,sample_collection_date,swell_m,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,notes_about_sample,filtration_comments,region_name_label,region_code_label,dna_extraction_date,extraction_notes,pcr_blank
pecoe-0205,Field blank,motu1,42,Cymatogaster aggregata,Shiner perch,JN_BC,AK_JN,AK_JN,58.385519775,-134.649318925,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu3,5265,Clupea pallasii,Pacific herring,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu61,5537,No BLAST hit,No BLAST hit,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu51,27923,Thunnus alalunga,Albacore,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,Thunnus,Scombridae,Scombriformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu78,3851,Salmo salar,Atlantic salmon,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,Salmo,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu83,8,Sus scrofa,Pig,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,Sus,Suidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu51,1660,Thunnus alalunga,Albacore,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,Thunnus,Scombridae,Scombriformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu471,1563,Salmo salar,Atlantic salmon,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,Salmo,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu471,804,Salmo salar,Atlantic salmon,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,Salmo,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0210,Field blank,motu61,582,No BLAST hit,No BLAST hit,SE_GK,AK_SE,AK_SE,55.7402015,-133.3119625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-001,Extraction blank,motu1,25,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-002,Extraction blank,motu1,32,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-003,Extraction blank,motu1,68,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-005a,Extraction blank,motu1,13,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-005a,Extraction blank,motu28,90,Hexagrammos decagrammus,Kelp greenling,NA,NA,NA,NA,NA,Hexagrammos,Hexagrammidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-005b,Extraction blank,motu1,10,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-005b,Extraction blank,motu83,111,Sus scrofa,Pig,NA,NA,NA,NA,NA,Sus,Suidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-006,Extraction blank,motu1,20,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-007,Extraction blank,motu1,16,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-007,Extraction blank,motu11,80,Oncorhynchus keta,Chum salmon,NA,NA,NA,NA,NA,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-008,Extraction blank,motu1,25,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-009,Extraction blank,motu1,40,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-009,Extraction blank,motu15,467,Oncorhynchus gorbuscha,Pink salmon,NA,NA,NA,NA,NA,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-009,Extraction blank,motu61,862,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2021-010,Extraction blank,motu1,42,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0215,Field blank,motu1,11,Cymatogaster aggregata,Shiner perch,WB_PA,WA_WB,WA_WB,46.4954275,-124.0263025,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0215,Field blank,motu15,36452,Oncorhynchus gorbuscha,Pink salmon,WB_PA,WA_WB,WA_WB,46.4954275,-124.0263025,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0215,Field blank,motu374,557,Bacteria,Bacteria,WB_PA,WA_WB,WA_WB,46.4954275,-124.0263025,Ralstonia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0215,Field blank,motu914,400,Roseateles,Bacteria,WB_PA,WA_WB,WA_WB,46.4954275,-124.0263025,Roseateles,Sphaerotilaceae,Burkholderiales,Betaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0215,Field blank,motu15,172,Oncorhynchus gorbuscha,Pink salmon,WB_PA,WA_WB,WA_WB,46.4954275,-124.0263025,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0215,Field blank,motu1388,171,No BLAST hit,No BLAST hit,WB_PA,WA_WB,WA_WB,46.4954275,-124.0263025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0216,Field blank,motu1,14,Cymatogaster aggregata,Shiner perch,PS_BV,WA_PS,WA_PSa,48.48575823,-122.482358641675,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0216,Field blank,motu15,1025,Oncorhynchus gorbuscha,Pink salmon,PS_BV,WA_PS,WA_PSa,48.48575823,-122.482358641675,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0221,Field blank,motu1,4,Cymatogaster aggregata,Shiner perch,PS_SH,WA_PS,WA_PSa,48.5049834175,-122.6720722775,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0221,Field blank,motu15,26854,Oncorhynchus gorbuscha,Pink salmon,PS_SH,WA_PS,WA_PSa,48.5049834175,-122.6720722775,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0221,Field blank,motu15,304,Oncorhynchus gorbuscha,Pink salmon,PS_SH,WA_PS,WA_PSa,48.5049834175,-122.6720722775,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0226,Field blank,motu61,17,No BLAST hit,No BLAST hit,LA_JD,CA_LA,CA_LA,33.7618821,-118.119927325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0231,Field blank,motu3,76,Clupea pallasii,Pacific herring,LA_LN,CA_LA,CA_LA,33.6021545,-117.8826474,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0231,Field blank,motu11,135,Oncorhynchus keta,Chum salmon,LA_LN,CA_LA,CA_LA,33.6021545,-117.8826474,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0231,Field blank,motu1607,118,No BLAST hit,No BLAST hit,LA_LN,CA_LA,CA_LA,33.6021545,-117.8826474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0231,Field blank,motu2064,26,Unknown bacteria,Bacteria,LA_LN,CA_LA,CA_LA,33.6021545,-117.8826474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0236,Field blank,motu15,28626,Oncorhynchus gorbuscha,Pink salmon,LA_UN,CA_LA,CA_LA,33.6212996,-117.89928125,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0236,Field blank,motu61,4606,No BLAST hit,No BLAST hit,LA_UN,CA_LA,CA_LA,33.6212996,-117.89928125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0241,Field blank,motu4,8,Atherinopsis,Atherinopsis silverside species,LA_MS,CA_LA,CA_LA,33.76800931974637,-118.12845452123466,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0241,Field blank,motu2100,21,Unknown organism,Unknown organism,LA_MS,CA_LA,CA_LA,33.76800931974637,-118.12845452123466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0284,Field blank,motu8,305,Engraulis mordax,Californian anchovy,CC_CHP,BC_CC,BC_CC,51.60867225,-128.11100075,Engraulis,Engraulidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0284,Field blank,motu2340,3,Cyanobacteria,Cyanobacteria,CC_CHP,BC_CC,BC_CC,51.60867225,-128.11100075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0286,Field blank,motu1,12,Cymatogaster aggregata,Shiner perch,CC_PBA,BC_CC,BC_CC,51.646445,-128.11899474999998,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0286,Field blank,motu1819,74,No BLAST hit,No BLAST hit,CC_PBA,BC_CC,BC_CC,51.646445,-128.11899474999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0294,Field blank,motu1,32,Cymatogaster aggregata,Shiner perch,CC_KIS2,BC_CC,BC_CC,51.83672166666666,-128.23928866666668,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0294,Field blank,motu3,9,Clupea pallasii,Pacific herring,CC_KIS2,BC_CC,BC_CC,51.83672166666666,-128.23928866666668,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0294,Field blank,motu15,20301,Oncorhynchus gorbuscha,Pink salmon,CC_KIS2,BC_CC,BC_CC,51.83672166666666,-128.23928866666668,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu3,7983,Clupea pallasii,Pacific herring,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu61,7423,No BLAST hit,No BLAST hit,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu48,5,Acanthogobius flavimanus,Yellowfin goby,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Acanthogobius,Gobiidae,Gobiiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu1,5611,Cymatogaster aggregata,Shiner perch,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu1,5127,Cymatogaster aggregata,Shiner perch,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu3,431,Clupea pallasii,Pacific herring,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu1,724,Cymatogaster aggregata,Shiner perch,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu1,488,Cymatogaster aggregata,Shiner perch,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu11,439,Oncorhynchus keta,Chum salmon,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu61,421,No BLAST hit,No BLAST hit,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu1,257,Cymatogaster aggregata,Shiner perch,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu11,204,Oncorhynchus keta,Chum salmon,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0296,Field blank,motu1874,63,Nitrincola,Bacteria,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Nitrincola,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0304,Field blank,motu61,3339,No BLAST hit,No BLAST hit,CC_FAN3,BC_CC,BC_CC,52.0534175,-128.40325074999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0304,Field blank,motu28,19805,Hexagrammos decagrammus,Kelp greenling,CC_FAN3,BC_CC,BC_CC,52.0534175,-128.40325074999998,Hexagrammos,Hexagrammidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0304,Field blank,motu729,638,No BLAST hit,No BLAST hit,CC_FAN3,BC_CC,BC_CC,52.0534175,-128.40325074999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0304,Field blank,motu28,129,Hexagrammos decagrammus,Kelp greenling,CC_FAN3,BC_CC,BC_CC,52.0534175,-128.40325074999998,Hexagrammos,Hexagrammidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0309,Field blank,motu2,2799,Leptocottus armatus,Pacific staghorn sculpin,IC_GOW,BC_IC,BC_IC,50.08008675,-125.21621525,Leptocottus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0309,Field blank,motu15,44247,Oncorhynchus gorbuscha,Pink salmon,IC_GOW,BC_IC,BC_IC,50.08008675,-125.21621525,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0309,Field blank,motu61,33,No BLAST hit,No BLAST hit,IC_GOW,BC_IC,BC_IC,50.08008675,-125.21621525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0309,Field blank,motu82,29999,Balaenoptera physalus,Fin whale,IC_GOW,BC_IC,BC_IC,50.08008675,-125.21621525,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0309,Field blank,motu265,4821,Clupea pallasii,Pacific herring,IC_GOW,BC_IC,BC_IC,50.08008675,-125.21621525,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0309,Field blank,motu82,290,Balaenoptera physalus,Fin whale,IC_GOW,BC_IC,BC_IC,50.08008675,-125.21621525,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0309,Field blank,motu82,195,Balaenoptera physalus,Fin whale,IC_GOW,BC_IC,BC_IC,50.08008675,-125.21621525,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
