sample,asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,organization_participants,bsaredo,reads_adjust
pecoe004,ASV2,9996,pecoe-0004,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,9996,no,no,9996,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,9996
pecoe004,ASV4,15718,pecoe-0004,motu4,Atherinops affinis,Topsmelt silverside,species,95.858,1.23e-72,NA,15718,no,no,15718,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,15718
pecoe004,ASV9,4852,pecoe-0004,motu9,Syngnathus californiensis,Bay pipefish,species,100,9.32e-84,NA,4852,no,no,4852,no,Eukaryota,Chordata,Teleostei,Syngnathiformes,Syngnathidae,Syngnathus,0,NA,NA,NA,NA,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,4852
pecoe004,ASV54,3696,pecoe-0004,motu50,Salmo salar,Atlantic salmon,species,100,2.05e-85,NA,3696,no,no,3696,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salmo,0,maybe from farm or food?,Salmon,https://www.fishbase.ca/summary/salmo-salar.html,1,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,3696
pecoe004,ASV32,11529,pecoe-0004,motu30,Clevelandia ios,Arrow goby,species,100,2.61e-84,NA,11529,no,no,11529,no,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0,"South to Rivers Inlet, BC",Other,https://www.fishbase.ca/summary/3840,1,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,11529
pecoe004,ASV60,3523,pecoe-0004,motu55,Acanthogobius flavimanus,Yellowfin goby,species,100,9.32e-84,NA,3523,no,no,3523,no,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Acanthogobius,0,japan,NA,NA,1,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,3523
pecoe004,ASV79,2729,pecoe-0004,motu9,Syngnathus californiensis,Bay pipefish,species,100,9.32e-84,NA,2729,no,no,2729,no,Eukaryota,Chordata,Teleostei,Syngnathiformes,Syngnathidae,Syngnathus,0,NA,NA,NA,NA,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,2729
pecoe004,ASV66,2707,pecoe-0004,motu60,Gobiiformes,Goby order,order,89.697,2.72e-54,NA,2707,no,no,2707,no,Eukaryota,Chordata,Teleostei,Gobiiformes,NA,NA,0,NA,NA,NA,NA,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,2707
pecoe004,ASV104,4034,pecoe-0004,motu30,Clevelandia ios,Arrow goby,species,100,2.61e-84,NA,4034,no,no,4034,no,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0,"South to Rivers Inlet, BC",Other,https://www.fishbase.ca/summary/3840,1,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,4034
pecoe004,ASV100,2868,pecoe-0004,motu82,Morone saxatilis,Striped bass invasive,species,100,1.6e-86,NA,2868,no,no,2868,no,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Moronidae,Morone,0,NA,NA,NA,NA,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,2868
pecoe004,ASV729,2328,pecoe-0004,motu335,Cymatogaster aggregata,Shiner perch,species,98.81,5.65e-81,NA,2328,no,no,2328,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,2328
pecoe004,ASV1083,1216,pecoe-0004,motu444,Lavinia exilicauda,Hitch,species,98.286,3.54e-83,NA,1216,no,no,1216,no,Eukaryota,Chordata,Teleostei,Cypriniformes,Cyprinidae,Lavinia,1,NA,NA,NA,NA,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,1216
pecoe004,ASV1401,778,pecoe-0004,motu55,Acanthogobius flavimanus,Yellowfin goby,species,100,9.32e-84,NA,778,no,no,778,no,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Acanthogobius,0,japan,NA,NA,1,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,778
pecoe004,ASV1895,462,pecoe-0004,motu4,Atherinops affinis,Topsmelt silverside,species,95.858,1.23e-72,NA,462,no,no,462,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,1,CA_NCa,CA_NC,NC_E,Sample,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,462
pecoe005,ASV27,19412,pecoe-0005,motu25,Ammodytes personatus,Pacific sandlance,species,100,7.31e-85,yes,0,yes,yes,19412,no,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0,NA,Forage fish,https://www.fishbase.ca/summary/Ammodytes-personatus.html,1,1,CA_NCa,CA_NC,NC_E,Field blank,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,0
pecoe005,ASV64,23735,pecoe-0005,motu58,Balaenoptera physalus,Fin whale,offtarget,96.429,2.68e-74,yes,0,yes,yes,23735,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,NA,NA,NA,NA,NA,1,CA_NCa,CA_NC,NC_E,Field blank,Millerton,38.10503,-122.8484,2021,NA,Library1,12/9/21,2021-06-24 00:00:00,0-0.5,low,light,none,35.0,by_foot,1-1.5,present,NA,"Sampled along a channel, moving ~10m apart between samples. Moved away from shore but stayed at a consistent depth.",Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. Data is from 24 hours before sampling. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 17.57, L: 19.0",Claire Murphy,NA,0
pecoe006,ASV3,63,pecoe-0006,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,yes,0,yes,yes,63,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,CA_NCa,CA_NC,NC_F,Field blank,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,0
pecoe007,ASV1,15556,pecoe-0007,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,15556,no,no,15556,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,CA_NCa,CA_NC,NC_F,Sample,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,15556
pecoe007,ASV2,18944,pecoe-0007,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,18944,no,no,18944,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,CA_NCa,CA_NC,NC_F,Sample,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,18944
pecoe007,ASV72,7324,pecoe-0007,motu6,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,NA,7324,no,no,7324,no,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,CA_NCa,CA_NC,NC_F,Sample,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,7324
pecoe007,ASV52,13049,pecoe-0007,motu48,Atherinopsis californiensis,Jack silverside,species,100,2.61e-84,NA,13049,no,no,13049,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,"south to Yaquina Bay, OR",NA,NA,1,1,CA_NCa,CA_NC,NC_F,Sample,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,13049
pecoe007,ASV112,2484,pecoe-0007,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,2484,no,no,2484,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,CA_NCa,CA_NC,NC_F,Sample,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,2484
pecoe007,ASV185,2020,pecoe-0007,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,2020,no,no,2020,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,CA_NCa,CA_NC,NC_F,Sample,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,2020
pecoe007,ASV67,277,pecoe-0007,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,277,no,no,277,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,CA_NCa,CA_NC,NC_F,Sample,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,277
pecoe007,ASV717,2072,pecoe-0007,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,2072,no,no,2072,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,CA_NCa,CA_NC,NC_F,Sample,Blakes Landing,38.17851,-122.9088,2021,NA,Library1,12/9/21,2021-06-25 00:00:00,0-0.5,low,light,none,35.0,by_foot,1.0,present,NA,Sampled parallel to shore near the edge of the intertidal portion of the bed. Sampled ~10m apart and at a consistent depth.,Temperatures are from the upper (U) and lower (L) transects from the eelgrass wasting disease project. GPS coordinates are the average lat. and long. for the wasting disease transects.,"U: 14.804, L: 17.855",Claire Murphy,NA,2072
