asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,collection_time_24h,notes_about_sample,lab_notes,extraction_notes,organization_participants,reads_adjust
ASV3,9610,pecoe-0462,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,yes,9602,no,no,9610,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",9602
ASV6,20046,pecoe-0462,motu6,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,yes,19999,no,no,20046,no,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",19999
ASV27,18285,pecoe-0462,motu25,Ammodytes personatus,Pacific sandlance,species,100,7.31e-85,NA,18285,no,no,18285,no,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0,NA,Forage fish,https://www.fishbase.ca/summary/Ammodytes-personatus.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",18285
ASV28,12282,pecoe-0462,motu26,Hexagrammos decagrammus,Kelp greenling,species,100,2.05e-85,NA,12282,no,no,12282,no,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0,NA,Other,https://www.fishbase.ca/summary/Hexagrammos-decagrammus.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",12282
ASV48,11784,pecoe-0462,motu46,Cottus,Cottus sculpin species,genus,100,7.31e-85,yes,11776,no,no,11784,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,0,NA,NA,NA,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",11776
ASV146,101,pecoe-0462,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,101,no,no,101,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",101
ASV396,5966,pecoe-0462,motu46,Cottus,Cottus sculpin species,genus,100,7.31e-85,NA,5966,no,no,5966,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,0,NA,NA,NA,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",5966
ASV827,1768,pecoe-0462,motu366,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,NA,1768,no,no,1768,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",1768
ASV1339,806,pecoe-0462,motu534,Unknown organism,Unknown organism,offtarget,99.209,5.01e-128,NA,806,no,no,806,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",806
ASV1009,602,pecoe-0462,motu420,Unknown bacteria,Bacteria,offtarget,99.18,5.11e-123,NA,602,no,no,602,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",602
ASV1333,28,pecoe-0462,motu530,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,28,no,no,28,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",28
ASV2380,87,pecoe-0462,motu929,Bacteria,Bacteria,offtarget,94.071,2.4000000000000002e-106,NA,87,no,no,87,no,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",87
ASV2276,272,pecoe-0462,motu469,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,272,no,no,272,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",272
ASV3367,125,pecoe-0462,motu1377,Unknown organism,Unknown organism,offtarget,94.715,3.0999999999999998e-105,NA,125,no,no,125,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",125
ASV3409,119,pecoe-0462,motu1402,Bacteria,Bacteria,offtarget,92.829,1.1199999999999998e-99,NA,119,no,no,119,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",119
ASV3349,94,pecoe-0462,motu925,Bacteria,Bacteria,offtarget,93.878,6.72e-102,NA,94,no,no,94,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",94
ASV3470,111,pecoe-0462,motu1448,Leucothrix sargassi,Bacteria,offtarget,98.814,2.3299999999999998e-126,NA,111,no,no,111,no,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",111
ASV3666,30,pecoe-0462,motu1572,Bacteria,Bacteria,offtarget,92.653,6.76e-97,NA,30,no,no,30,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,517,NA,NA,NA,"Lia, Jessica, Emily",30
ASV1,26214,pecoe-0463,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,yes,26200,no,no,26214,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",26200
ASV6,36353,pecoe-0463,motu6,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,yes,36306,no,no,36353,no,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",36306
ASV14,5737,pecoe-0463,motu14,Oncorhynchus keta,Chum salmon,species,100,7.31e-85,yes,5725,no,no,5737,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0,NA,Salmon,https://www.fishbase.ca/summary/Oncorhynchus-keta.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",5725
ASV20,10124,pecoe-0463,motu20,Lumpenus sagitta,Snake prickleback,species,100,7.31e-85,yes,10115,no,no,10124,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Lumpenus,0,north to San Francisco,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Lumpenus-sagitta.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",10115
ASV253,13638,pecoe-0463,motu6,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,NA,13638,no,no,13638,no,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",13638
ASV610,213,pecoe-0463,motu289,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999996e-129,NA,213,no,no,213,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",213
ASV1266,936,pecoe-0463,motu510,Unknown bacteria,Bacteria,offtarget,96.063,3.07e-115,NA,936,no,no,936,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",936
ASV1825,28,pecoe-0463,motu711,Cyanobacteria,Cyanobacteria,offtarget,97.233,1.0899999999999994e-119,NA,28,no,no,28,no,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",28
ASV2380,212,pecoe-0463,motu929,Bacteria,Bacteria,offtarget,94.071,2.4000000000000002e-106,NA,212,no,no,212,no,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",212
ASV1176,72,pecoe-0463,motu124,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,72,no,no,72,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",72
ASV2115,202,pecoe-0463,motu820,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,202,no,no,202,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",202
ASV3395,121,pecoe-0463,motu1395,Unknown bacteria,Bacteria,offtarget,98.419,1.08e-124,NA,121,no,no,121,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",121
ASV3506,105,pecoe-0463,motu1470,Unknown bacteria,Bacteria,offtarget,96.498,1.4399999999999996e-118,NA,105,no,no,105,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",105
ASV3073,13,pecoe-0463,motu1240,Bacteria,Bacteria,offtarget,91.829,5.299999999999999e-98,NA,13,no,no,13,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",13
ASV3642,56,pecoe-0463,motu1560,Bacteria,Bacteria,offtarget,95.935,3.079999999999999e-110,NA,56,no,no,56,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,520,NA,NA,NA,"Lia, Jessica, Emily",56
ASV1,31415,pecoe-0464,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,yes,31401,no,no,31415,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",31401
ASV6,28786,pecoe-0464,motu6,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,yes,28739,no,no,28786,no,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",28739
ASV5,38,pecoe-0464,motu5,Pholis laeta,Crescent gunnel,species,100,2.61e-84,NA,38,no,no,38,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",38
ASV14,13491,pecoe-0464,motu14,Oncorhynchus keta,Chum salmon,species,100,7.31e-85,yes,13479,no,no,13491,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0,NA,Salmon,https://www.fishbase.ca/summary/Oncorhynchus-keta.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",13479
ASV22,15815,pecoe-0464,motu19,Pleuronectidae,Flatfish family,family,100,7.31e-85,NA,15815,no,no,15794,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0,NA,NA,NA,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",15794
ASV15,34,pecoe-0464,motu15,Myoxocephalus,Myoxocephalus sculpin species,genus,100,7.31e-85,NA,34,no,no,34,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0,NA,NA,NA,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",34
ASV33,16,pecoe-0464,motu31,Anoplarchus,Cockscomb species,genus,100,7.31e-85,NA,16,no,no,16,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Anoplarchus,0,NA,NA,NA,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",16
ASV48,43,pecoe-0464,motu46,Cottus,Cottus sculpin species,genus,100,7.31e-85,yes,35,no,no,43,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,0,NA,NA,NA,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",35
ASV296,10436,pecoe-0464,motu171,Cyprinidae,Carp-Minnow family,family,97.714,1.65e-81,NA,10436,no,no,10436,no,Eukaryota,Chordata,Teleostei,Cypriniformes,Cyprinidae,NA,1,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",10436
ASV610,2360,pecoe-0464,motu289,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999996e-129,NA,2360,no,no,2360,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",2360
ASV827,7,pecoe-0464,motu366,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,NA,7,no,no,7,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",7
ASV1574,637,pecoe-0464,motu628,Unknown bacteria,Bacteria,offtarget,98.819,2.3299999999999998e-126,NA,637,no,no,637,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",637
ASV323,34,pecoe-0464,motu179,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,NA,34,no,no,34,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",34
ASV2878,199,pecoe-0464,motu1140,Unknown organism,Unknown organism,offtarget,92.4,5.23e-98,NA,199,no,no,199,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",199
ASV3349,24,pecoe-0464,motu925,Bacteria,Bacteria,offtarget,93.878,6.72e-102,NA,24,no,no,24,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",24
ASV1250,44,pecoe-0464,motu501,Bacteria,Bacteria,offtarget,92.969,5.26e-103,NA,44,no,no,44,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",44
ASV293,27,pecoe-0464,motu22,Xiphister,Prickleback species,genus,100,7.31e-85,NA,27,no,no,27,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0,NA,NA,NA,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,522,NA,NA,NA,"Lia, Jessica, Emily",27
ASV1,24246,pecoe-0465,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,yes,24232,no,no,24246,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,AK_SE,AK_SE,SE_NS,Sample,Nossuk Bay,55.708296,-133.341115,2022,exblank-2022-028,Library 1,45028,2022-07-13 00:00:00,0-0.5,ebb,none,light,27.9,by_boat,1.25,present,NA,NA,NA,13.1,524,NA,NA,NA,"Lia, Jessica, Emily",24232
