sample_name,motu,reads_adjust_sample,motu_pa,found_taxa_motu,common_name_motu,rank_motu,location,macroveg_group,macroveg_community,pcr_rep,reads_raw_sample,asv,raw_reads,sample_id,site,date,year,depth,spatial_rep,geo_location_name,experiment,temperature_c_surface,salinity_ppt_surface,p_h_surface,temperature_c_bottom,salinity_ppt_bottom,p_h_bottom,bottom_depth_m,lat,long,substrate,freshwater_input,beach_length,exposure,seed_asv,ctrl_mean,reads_adjust,found_taxa_asv,common_name_asv,rank_asv,kingdom,phylum,class,order,family,genus,freshwater_only
edna0002,motu1,105,1,Clupea pallasii,Pacific herring,species,koeye estuary,seagrass,zostera,rep2,275,ASV1,22,edna0002-rep2,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV1,0,22,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0002,motu2,1303,1,Cymatogaster aggregata,Shiner perch,species,koeye estuary,seagrass,zostera,rep2,2150,ASV2,9,edna0002-rep2,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV2,0,9,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0002,motu3,5704,1,Ammodytes personatus,Pacific sandlance,species,koeye estuary,seagrass,zostera,rep2,5706,ASV3,47,edna0002-rep2,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV3,2,45,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0002,motu5,1163,1,Gasterosteus aculeatus,Three-spined stickleback,species,koeye estuary,seagrass,zostera,rep2,1163,ASV5,12,edna0002-rep2,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV5,0,12,Gasterosteus aculeatus,Three-spined stickleback,species,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0
edna0002,motu8,902,1,Pleuronectidae,Flatfish family,family,koeye estuary,seagrass,zostera,rep2,902,ASV10,21,edna0002-rep2,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV8,0,21,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0002,motu11,17013,1,Cottus,Cottus sculpin species,genus,koeye estuary,seagrass,zostera,rep2,17013,ASV12,235,edna0002-rep2,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV12,0,235,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0002,motu13,733,1,Pholis laeta,Crescent gunnel,species,koeye estuary,seagrass,zostera,rep2,1228,ASV14,32,edna0002-rep2,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV14,0,32,Pholis laeta,Crescent gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
edna0002,motu1,105,1,Clupea pallasii,Pacific herring,species,koeye estuary,seagrass,zostera,rep3,275,ASV1,83,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV1,0,83,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0002,motu2,1303,1,Cymatogaster aggregata,Shiner perch,species,koeye estuary,seagrass,zostera,rep3,2150,ASV2,702,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV2,0,702,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0002,motu3,5704,1,Ammodytes personatus,Pacific sandlance,species,koeye estuary,seagrass,zostera,rep3,5706,ASV3,2185,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV3,0,2185,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0002,motu5,1163,1,Gasterosteus aculeatus,Three-spined stickleback,species,koeye estuary,seagrass,zostera,rep3,1163,ASV5,677,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV5,0,677,Gasterosteus aculeatus,Three-spined stickleback,species,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0
edna0002,motu7,210,1,Leptocottus armatus,Pacific staghorn sculpin,species,koeye estuary,seagrass,zostera,rep3,592,ASV7,210,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV7,0,210,Leptocottus armatus,Pacific staghorn sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
edna0002,motu8,902,1,Pleuronectidae,Flatfish family,family,koeye estuary,seagrass,zostera,rep3,902,ASV10,548,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV8,0,548,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0002,motu11,17013,1,Cottus,Cottus sculpin species,genus,koeye estuary,seagrass,zostera,rep3,17013,ASV12,7314,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV12,0,7314,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0002,motu13,733,1,Pholis laeta,Crescent gunnel,species,koeye estuary,seagrass,zostera,rep3,1228,ASV14,701,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV14,0,701,Pholis laeta,Crescent gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
edna0002,motu11,17013,1,Cottus,Cottus sculpin species,genus,koeye estuary,seagrass,zostera,rep3,17013,ASV55,784,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV12,0,784,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0002,motu64,39,1,Salvelinus,Char species,genus,koeye estuary,seagrass,zostera,rep3,39,ASV79,39,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV79,0,39,Salvelinus,Char species,genus,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salvelinus,0
edna0002,motu72,149,1,Liparis cyclopus,Ribbon snailfish,species,koeye estuary,seagrass,zostera,rep3,149,ASV89,78,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV89,0,78,Liparis cyclopus,Ribbon snailfish,species,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
edna0002,motu85,74,1,Clinocottus acuticeps,Sharpnose sculpin,species,koeye estuary,seagrass,zostera,rep3,74,ASV773,74,edna0002-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,2,edna_ko_e3_15,surface,16,15.09,8.07,NA,NA,NA,2.2,51.77943387,-127.8717879,sand,NA,NA,NA,ASV119,0,74,Clinocottus acuticeps,Sharpnose sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
edna0003,motu1,94,1,Clupea pallasii,Pacific herring,species,koeye estuary,seagrass,zostera,rep1,108,ASV1,14,edna0003-rep1,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV1,1030,0,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0003,motu2,616,1,Cymatogaster aggregata,Shiner perch,species,koeye estuary,seagrass,zostera,rep1,663,ASV2,47,edna0003-rep1,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV2,847,0,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0003,motu3,1299,1,Ammodytes personatus,Pacific sandlance,species,koeye estuary,seagrass,zostera,rep1,1299,ASV3,59,edna0003-rep1,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV3,0,59,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0003,motu8,597,1,Pleuronectidae,Flatfish family,family,koeye estuary,seagrass,zostera,rep1,597,ASV10,31,edna0003-rep1,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV8,0,31,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0003,motu11,4793,1,Cottus,Cottus sculpin species,genus,koeye estuary,seagrass,zostera,rep1,4793,ASV12,414,edna0003-rep1,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV12,0,414,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0003,motu13,382,1,Pholis laeta,Crescent gunnel,species,koeye estuary,seagrass,zostera,rep1,414,ASV14,32,edna0003-rep1,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV14,630,0,Pholis laeta,Crescent gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
edna0003,motu1,94,1,Clupea pallasii,Pacific herring,species,koeye estuary,seagrass,zostera,rep3,108,ASV1,94,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV1,0,94,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0003,motu2,616,1,Cymatogaster aggregata,Shiner perch,species,koeye estuary,seagrass,zostera,rep3,663,ASV2,616,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV2,0,616,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0003,motu3,1299,1,Ammodytes personatus,Pacific sandlance,species,koeye estuary,seagrass,zostera,rep3,1299,ASV3,1240,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV3,0,1240,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0003,motu4,28,1,Sebastes,Rockfish species,genus,koeye estuary,seagrass,zostera,rep3,28,ASV4,28,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV4,0,28,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0003,motu5,197,1,Gasterosteus aculeatus,Three-spined stickleback,species,koeye estuary,seagrass,zostera,rep3,197,ASV5,197,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV5,0,197,Gasterosteus aculeatus,Three-spined stickleback,species,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0
edna0003,motu7,158,1,Leptocottus armatus,Pacific staghorn sculpin,species,koeye estuary,seagrass,zostera,rep3,158,ASV7,158,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV7,0,158,Leptocottus armatus,Pacific staghorn sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
edna0003,motu8,597,1,Pleuronectidae,Flatfish family,family,koeye estuary,seagrass,zostera,rep3,597,ASV10,566,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV8,0,566,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0003,motu11,4793,1,Cottus,Cottus sculpin species,genus,koeye estuary,seagrass,zostera,rep3,4793,ASV12,4018,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV12,0,4018,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0003,motu13,382,1,Pholis laeta,Crescent gunnel,species,koeye estuary,seagrass,zostera,rep3,414,ASV14,382,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV14,0,382,Pholis laeta,Crescent gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
edna0003,motu19,8,1,Citharichthys stigmaeus,Speckled sanddab,species,koeye estuary,seagrass,zostera,rep3,8,ASV21,8,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV21,0,8,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0003,motu24,25,1,Artedius fenestralis,Padded sculpin,species,koeye estuary,seagrass,zostera,rep3,25,ASV26,25,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV26,0,25,Artedius fenestralis,Padded sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0003,motu27,27,1,Myoxocephalus,Myoxocephalus sculpin species,genus,koeye estuary,seagrass,zostera,rep3,27,ASV30,27,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV30,0,27,Myoxocephalus,Myoxocephalus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
edna0003,motu11,4793,1,Cottus,Cottus sculpin species,genus,koeye estuary,seagrass,zostera,rep3,4793,ASV55,361,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV12,0,361,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0003,motu64,29,1,Salvelinus,Char species,genus,koeye estuary,seagrass,zostera,rep3,29,ASV79,29,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV79,0,29,Salvelinus,Char species,genus,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salvelinus,0
edna0003,motu72,16,1,Liparis cyclopus,Ribbon snailfish,species,koeye estuary,seagrass,zostera,rep3,16,ASV89,16,edna0003-rep3,2018_koeye-estuary_surface,2018-06-19,2018,surface,3,edna_ko_e3_30,surface,16.1,14.72,8.11,NA,NA,NA,2.5,51.77929649,-127.871914,sand,NA,NA,NA,ASV89,0,16,Liparis cyclopus,Ribbon snailfish,species,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
edna0004,motu1,22,1,Clupea pallasii,Pacific herring,species,koeye estuary,seagrass,zostera,rep1,225,ASV1,203,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV1,1030,0,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0004,motu2,1498,1,Cymatogaster aggregata,Shiner perch,species,koeye estuary,seagrass,zostera,rep1,2202,ASV2,704,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV2,847,0,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0004,motu3,4746,1,Ammodytes personatus,Pacific sandlance,species,koeye estuary,seagrass,zostera,rep1,4748,ASV3,1352,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV3,0,1352,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0004,motu5,1019,1,Gasterosteus aculeatus,Three-spined stickleback,species,koeye estuary,seagrass,zostera,rep1,1019,ASV5,139,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV5,0,139,Gasterosteus aculeatus,Three-spined stickleback,species,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0
edna0004,motu7,47,1,Leptocottus armatus,Pacific staghorn sculpin,species,koeye estuary,seagrass,zostera,rep1,319,ASV7,272,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV7,455,0,Leptocottus armatus,Pacific staghorn sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
edna0004,motu9,447,1,Oncorhynchus kisutch,Coho salmon,species,koeye estuary,seagrass,zostera,rep1,447,ASV9,146,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV9,0,146,Oncorhynchus kisutch,Coho salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0004,motu8,881,1,Pleuronectidae,Flatfish family,family,koeye estuary,seagrass,zostera,rep1,881,ASV10,319,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV8,0,319,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0004,motu11,13547,1,Cottus,Cottus sculpin species,genus,koeye estuary,seagrass,zostera,rep1,13547,ASV12,3133,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV12,0,3133,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0004,motu13,931,1,Pholis laeta,Crescent gunnel,species,koeye estuary,seagrass,zostera,rep1,1160,ASV14,229,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV14,630,0,Pholis laeta,Crescent gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
edna0004,motu35,54,1,Aulorhynchus flavidus,Tube-snout,species,koeye estuary,seagrass,zostera,rep1,54,ASV39,54,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV39,0,54,Aulorhynchus flavidus,Tube-snout,species,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0
edna0004,motu11,13547,1,Cottus,Cottus sculpin species,genus,koeye estuary,seagrass,zostera,rep1,13547,ASV55,238,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV12,0,238,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0004,motu72,243,1,Liparis cyclopus,Ribbon snailfish,species,koeye estuary,seagrass,zostera,rep1,243,ASV89,44,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV89,0,44,Liparis cyclopus,Ribbon snailfish,species,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
edna0004,motu19,9,1,Citharichthys stigmaeus,Speckled sanddab,species,koeye estuary,seagrass,zostera,rep1,9,ASV752,9,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV21,0,9,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0004,motu276,43,1,Syngnathus californiensis,Bay pipefish,species,koeye estuary,seagrass,zostera,rep1,43,ASV820,43,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV820,0,43,Syngnathus californiensis,Bay pipefish,species,Eukaryota,Chordata,Teleostei,Syngnathiformes,Syngnathidae,Syngnathus,0
edna0004,motu280,34,1,Icelinus borealis,Northern sculpin,species,koeye estuary,seagrass,zostera,rep1,34,ASV830,34,edna0004-rep1,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV830,0,34,Icelinus borealis,Northern sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Icelinus,0
edna0004,motu1,22,1,Clupea pallasii,Pacific herring,species,koeye estuary,seagrass,zostera,rep2,225,ASV1,22,edna0004-rep2,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV1,0,22,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0004,motu2,1498,1,Cymatogaster aggregata,Shiner perch,species,koeye estuary,seagrass,zostera,rep2,2202,ASV2,272,edna0004-rep2,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV2,0,272,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0004,motu3,4746,1,Ammodytes personatus,Pacific sandlance,species,koeye estuary,seagrass,zostera,rep2,4748,ASV3,610,edna0004-rep2,2018_koeye-estuary_depth,2018-06-19,2018,depth,1,edna_ko_e3_00,depth,15.9,15.84,8.01,NA,NA,NA,2.2,51.77950168,-127.8716413,sand,NA,NA,NA,ASV3,2,608,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
